X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,ACCLASS,LEVEL,INVTYPE,TYPE,INVAGE,INJURY,condition,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND
-79.39019,43.671345,5365581,1040891,2008,"May 30, 2008",746,7,BAY ST,YORKVILLE AVE, ,Major Arterial,43.671345,-79.39019,Intersection, ,Traffic Signal,Clear,Fatal,fatal,Pedestrian,pedestrian,70 to 74,Fatal,killed,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Unknown, , , 
-79.29219,43.782345,7560299,1332258,2012,"December 20, 2012",748,7,SHEPPARD AVE E,ALLANFORD RD, ,Major Arterial,43.782345,-79.29219,Mid-Block, ,No Control,Clear,Fatal,fatal,Pedestrian,pedestrian,65 to 69,Fatal,killed,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , 
-79.342525,43.733699,7892887,1387683,2013,"October 3, 2013",748,7,1090 DON MILLS Rd, , ,Major Arterial,43.733699,-79.342525,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,45 to 49,Major,severely injured,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal
-79.36799,43.652245,7850474,1369849,2013,"June 13, 2013",751,7,ADELAIDE ST E,SHERBOURNE ST, ,Major Arterial,43.652245,-79.36799,Mid-Block, ,No Control,Rain,Non-Fatal,non-fatal,Cyclist,cyclist,25 to 29,Major,severely injured,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Lost control,Normal
-79.38219,43.648146,7892937,1387708,2013,"October 2, 2013",752,7,77 KING St W, , ,Major Arterial,43.648146,-79.38219,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,30 to 34,Major,severely injured,Bicycle,Overtaking, , , , , ,Cyclist struck opened vehicle door,Driving Properly,Normal
-79.352802,43.701914,80777266,7000867225,2017,"May 17, 2017",752,7,MILLWOOD RD,OVERLEA BLVD,20 m South of,Major Arterial,43.701914,-79.352802,Intersection,Intersection Related,Traffic Signal,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,10 to 14,Major,severely injured,Bicycle,Merging, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Improper Lane Change,Normal
-79.517551,43.661315,80931178,8000348646,2018,"February 24, 2018",849,8,ROYAL YORK RD,STRATH HUMBER CRT,15 m South of,Minor Arterial,43.661315,-79.517551,Intersection,Non Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,65 to 69,Major,severely injured, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , 
-79.56239,43.627345,6591881,1216987,2011,"February 10, 2011",828,8,DUNDAS ST W,NEILSON DR, ,Major Arterial,43.627345,-79.56239,Intersection,At Intersection,Traffic Signal,Clear,Fatal,fatal,Pedestrian,pedestrian,55 to 59,Fatal,killed,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.26759,43.731245,7799818,1348204,2013,"February 21, 2013",755,7,KENNEDY RD,TRANSWAY CRES, ,Major Arterial,43.731245,-79.26759,Intersection,At Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,25 to 29,Major,severely injured,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.527782,43.7741,80161545,4002160939,2014,"May 27, 2014",755,7,STEELES AVE W,PETER KAISER GT, ,Major Arterial,43.7741,-79.527782,Mid-Block,Non Intersection,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,45 to 49,Major,severely injured,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal
-79.377361,43.647834,80512392,6000775432,2016,"May 6, 2016",755,7,WELLINGTON ST E,YONGE ST,25 m East of,Major Arterial,43.647834,-79.377361,Intersection,At/Near Private Drive,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,30 to 34,Major,severely injured, , , , ,Pedestrian hit at private driveway,Other,Normal, , , 
-79.485713,43.648242,80944171,8000981318,2018,"May 31, 2018",755,7,BLOOR ST W,SOUTH KINGSWAY, ,Major Arterial,43.648242,-79.485713,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,35 to 39,Major,severely injured, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.292461,43.713446,80973617,8001947521,2018,"October 22, 2018",755,7,PHARMACY  AVE,CAMILLA CRES, ,Minor Arterial,43.713446,-79.292461,Intersection,At Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,20 to 24,Major,severely injured, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , 
-79.436343,43.651801,80229109,5000144020,2015,"January 25, 2015",756,7,COLLEGE ST,BROCK AVE,2 m West of,Minor Arterial,43.651801,-79.436343,Intersection,At Intersection,Traffic Signal,Clear,Fatal,fatal,Pedestrian,pedestrian,55 to 59,Fatal,killed, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Medical or Physical Disability, , , 
-79.321346,43.812712,80937446,7003199347,2017,"December 15, 2017",757,7,BAMBURGH CRCL,FUNDY BAY  BLVD,50 m East of,Collector,43.812712,-79.321346,Mid-Block,Non Intersection,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,65 to 69,Major,severely injured,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Unknown
-79.43679,43.792745,5359545,1038269,2008,"May 14, 2008",800,8,PECKHAM AVE,GREENWIN VILLAGE RD, ,Collector,43.792745,-79.43679,Intersection, ,Stop Sign,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.34119,43.671345,5392708,1052983,2008,"July 18, 2008",800,8,RIVERDALE Ave,PAPE Ave, ,Local,43.671345,-79.34119,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,55 to 59,Major,severely injured,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal
-79.48649,43.618945,6179782,1184757,2010,"February 3, 2010",800,8,LAKE SHORE BLVD W,LOUISA ST, ,Major Arterial,43.618945,-79.48649,Intersection,At Intersection,Stop Sign,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,50 to 54,Major,severely injured,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Medical or Physical Disability, , , 
-79.28699,43.687945,7832879,1362428,2013,"May 9, 2013",800,8,VICTORIA PARK AVE,MUSGRAVE ST, ,Major Arterial,43.687945,-79.28699,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,15 to 19,Major,severely injured,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , 
-79.499591,43.753844,7858870,1373498,2013,"September 3, 2013",800,8,SENTINEL RD,LAMBERTON BLVD, ,Collector,43.753844,-79.499591,Intersection,At Intersection,Stop Sign,Clear,Fatal,fatal,Pedestrian,pedestrian,10 to 14,Fatal,killed, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.334277,43.666098,80943473,8000880741,2018,"May 16, 2018",800,8,JONES AVE,DUNDAS ST E, ,Minor Arterial,43.666098,-79.334277,Intersection,At Intersection,Traffic Signal,Clear,Fatal,fatal,Cyclist,cyclist,50 to 54,Fatal,killed,Bicycle,Going Ahead, , , , , ,Motorist turning right on green or amber at signalized intersection strikes cyclist.,Driving Properly,Normal
-79.31689,43.821345,7412070,1292918,2012,"May 7, 2012",801,8,STEELES AVE E,BIRCHMOUNT RD, ,Major Arterial,43.821345,-79.31689,Intersection,At Intersection,Traffic Signal,Clear,Fatal,fatal,Pedestrian,pedestrian,30 to 34,Fatal,killed,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , 
-79.294254,43.801741,80780346,7001424903,2017,"August 8, 2017",801,8,MILLIKEN BLVD,FINCH  AVE E, ,Major Arterial,43.801741,-79.294254,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,75 to 79,Major,severely injured, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.538822,43.603141,81074283,8000723660,2018,"April 23, 2018",801,8,HORNER AVE.,BETA STREET,25 m West of,Minor Arterial,43.603141,-79.538822,Mid-Block,Non Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,20 to 24,Major,severely injured, , , , , , ,Inattentive, , , 
-79.29729,43.825945,6696764,1263204,2011,"August 25, 2011",803,8,MIDLAND AVE,STEELES AVE E, ,Major Arterial,43.825945,-79.29729,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured,Other, , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.22069,43.808645,5212696,1092623,2009,"March 4, 2009",804,8,NEILSON Rd,MCLEVIN Ave, ,Minor Arterial,43.808645,-79.22069,Mid-Block,At Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,75 to 79,Major,severely injured,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , 
-79.49539,43.649645,5356631,1036978,2008,"April 21, 2008",805,8,BLOOR ST W,OLD MILL TER, ,Major Arterial,43.649645,-79.49539,Intersection, ,Traffic Signal,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,20 to 24,Major,severely injured,Bicycle,Going Ahead, , , , , ,Motorist turning right on green or amber at signalized intersection strikes cyclist.,Other,Normal
-79.49899,43.697345,5404091,1057892,2008,"September 10, 2008",806,8,TRETHEWEY DR,TEDDER ST, ,Minor Arterial,43.697345,-79.49899,Intersection,At Intersection,No Control,Clear,Fatal,fatal,Cyclist,cyclist,50 to 54,Fatal,killed,Bicycle, , , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal
-79.273853,43.730773,80972183,8001794335,2018,"September 28, 2018",806,8,EGLINTON AVE E,ROSEMOUNT DR, ,Major Arterial,43.730773,-79.273853,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,25 to 29,Major,severely injured, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , 
-79.42249,43.720845,6683664,1257517,2011,"October 5, 2011",829,8,LAWRENCE Aven W,LEDBURY Stre, ,Major Arterial,43.720845,-79.42249,Intersection, ,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,40 to 44,Major,severely injured,Other, , , ,Vehicle turns left while ped crosses without ROW at inter.,Crossing without right of way,Inattentive, , , 
-79.58289,43.744945,6097819,1147870,2010,"January 15, 2010",655,6,KIPLING AVE,STEVENSON RD, ,Major Arterial,43.744945,-79.58289,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,75 to 79,Major,severely injured,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , 
-79.39019,43.708445,6098472,1148390,2010,"January 18, 2010",655,6,MOUNT PLEASANT RD,EGLINTON AVE E, ,Major Arterial,43.708445,-79.39019,Intersection,At Intersection,Traffic Signal,Clear,Fatal,fatal,Pedestrian,pedestrian,60 to 64,Fatal,killed,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Normal, , , 
-79.54339,43.770945,7773873,1334701,2013,"January 9, 2013",655,6,STEELES AVE W,SIGNET DR, ,Major Arterial,43.770945,-79.54339,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Normal, , , 
-79.542362,43.752082,80494400,5002094213,2015,"December 7, 2015",655,6,FINCH AVE W,WESTON RD, ,Major Arterial,43.752082,-79.542362,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,35 to 39,Major,severely injured, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , 
-79.450549,43.691016,80542826,6001088034,2016,"June 22, 2016",655,6,DYNEVOR RD,KIRKNEWTON RD, ,Local,43.691016,-79.450549,Mid-Block,Non Intersection,No Control,Clear,Fatal,fatal,Pedestrian,pedestrian,65 to 69,Fatal,killed, , , , ,Pedestrian hit at mid-block,Other,Normal, , , 
-79.483386,43.678744,6599986,1221211,2011,"January 13, 2011",656,6,HUMBER BLVD,ALLIANCE AVE, ,Collector,43.678744,-79.483386,Mid-Block, ,Pedestrian Crossover,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,30 to 34,Major,severely injured,Other, , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal, , , 
-79.287105,43.691493,7873297,1379733,2013,"July 24, 2013",657,6,DANFORTH Ave,THORA Ave, ,Major Arterial,43.691493,-79.287105,Intersection, ,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,25 to 29,Major,severely injured,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Other,Normal
-79.40419,43.647645,6666209,1249833,2011,"August 17, 2011",658,6,BATHURST ST,WILLIS ST, ,Major Arterial,43.647645,-79.40419,Intersection, ,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,30 to 34,Major,severely injured,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,Other, , , 
-79.44849,43.691345,6098826,1148773,2010,"January 20, 2010",700,7,DUFFERIN ST,PRESTON RD, ,Major Arterial,43.691345,-79.44849,Mid-Block,At Intersection,No Control,Clear,Fatal,fatal,Pedestrian,pedestrian,50 to 54,Fatal,killed,Other, , , ,Pedestrian hit at mid-block,Running onto Roadway,Unknown, , , 
-79.36809,43.664445,7530158,1331761,2012,"December 18, 2012",700,7,CARLTON ST,PARLIAMENT ST, ,Minor Arterial,43.664445,-79.36809,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , 
-79.266422,43.728591,80154698,4001715026,2014,"March 17, 2014",700,7,711 KENNEDY RD, , ,Major Arterial,43.728591,-79.266422,Mid-Block,Non Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,80 to 84,Major,severely injured, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , 
-79.445743,43.792399,80174909,4002952213,2014,"September 21, 2014",700,7,STEELES AVE W,BATHURST ST, ,Major Arterial,43.792399,-79.445743,Intersection,At Intersection,Traffic Signal,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,40 to 44,Major,severely injured, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , 
-79.30598,43.798983,80247232,5001362618,2015,"August 9, 2015",700,7,FINCH AVE E,BIRCHMOUNT RD, ,Major Arterial,43.798983,-79.30598,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,70 to 74,Major,severely injured, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.52325,43.698107,80709508,3000777885,2013,"December 3, 2013",700,7,SCARLETT RD,LAWRENCE AVE W,234 m South of,Major Arterial,43.698107,-79.52325,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,10 to 14,Major,severely injured, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , 
-79.542667,43.753264,80943405,7003148024,2017,"December 7, 2017",700,7,WESTON RD,TORYORK  DR, ,Major Arterial,43.753264,-79.542667,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,15 to 19,Major,severely injured, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , 
-79.46309,43.673745,5304056,1133805,2009,"October 6, 2009",701,7,OLD WESTON RD,ST CLAIR AVE W, ,Major Arterial,43.673745,-79.46309,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,65 to 69,Major,severely injured,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Running onto Roadway,Inattentive, , , 
-79.61029,43.749345,5440607,1074035,2008,"December 4, 2008",701,7,HIGHWAY 27  S,ALBION RD, ,Major Arterial,43.749345,-79.61029,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,15 to 19,Major,severely injured,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , 
-79.368091,43.664443,7503406,1331648,2012,"December 18, 2012",701,7,CARLTON ST,PARLIAMENT ST, ,Minor Arterial,43.664443,-79.368091,Intersection,At Intersection, ,Other,Non-Fatal,non-fatal,Pedestrian,pedestrian,55 to 59,Major,severely injured,Other,Other, , , , , , , , 
-79.368091,43.664443,7503407,1331648,2012,"December 18, 2012",701,7,CARLTON ST,PARLIAMENT ST, ,Minor Arterial,43.664443,-79.368091,Intersection,At Intersection, ,Other,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured,Other,Other, , , , , , , , 
-79.189586,43.767646,7836252,1363874,2013,"May 15, 2013",701,7,KINGSTON RD,LAWRENCE AVE E, ,Major Arterial,43.767646,-79.189586,Intersection,At Intersection,Traffic Signal,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,75 to 79,Major,severely injured,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , 
-79.432521,43.652568,80771308,7001007745,2017,"June 7, 2017",701,7,COLLEGE ST,DUFFERIN ST, ,Major Arterial,43.652568,-79.432521,Intersection,Intersection Related,Traffic Signal,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,65 to 69,Major,severely injured,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal
-79.258067,43.752963,7879486,1382346,2013,"October 21, 2013",702,7,RUSHLEY DR,LAWRENCE AVE E, ,Major Arterial,43.752963,-79.258067,Intersection, ,No Control,Rain,Non-Fatal,non-fatal,Cyclist,cyclist,30 to 34,Major,severely injured,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal
-79.48739,43.744645,7559771,1321562,2012,"October 22, 2012",704,7,SHEPPARD AVE W,KEELE ST, ,Major Arterial,43.744645,-79.48739,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking, , , 
-79.441814,43.668147,7855255,1371962,2013,"August 23, 2013",705,7,1245 DUPONT ST, , ,Major Arterial,43.668147,-79.441814,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,15 to 19,Major,severely injured,Bicycle,Other, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Failed to Yield Right of Way,Normal
-79.390941,43.674994,80725840,6002279905,2016,"December 25, 2016",705,7,55 BELMONT ST, , ,Minor Arterial,43.674994,-79.390941,Mid-Block,Non Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,65 to 69,Major,severely injured, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , 
